Year Mon Day  DayRain  DaySnow Rain_thr Snow_thr   Soil_S Litter_S Canopy_S CaIntTot CrainInt CsnowInt  StreamF Baseflow  ReturnF      PET      AET    Trans    Evapo  S_Evapo Can_Evap Sur_Evap Snowpack Sublimat SnowMelt  WaterTD  SatDefi  RootZ_S  Unsat_S RootZ_Dr Unsat_Dr Cap_rise  GwDrain  GwStorQ  GwStorN   GwQout   GwNout     RSMC
1961   1  31    0.146    0.000    0.121    0.000    0.212    0.000    0.003    0.024    0.024    0.000    1.002    0.638    0.364    0.742    0.310    0.018    0.292    0.106    0.021    0.165    0.000    0.000    0.000 2890.494  985.652  296.158   18.284    0.039    0.000    0.011    0.000    0.000    0.000    0.000    0.000   58.992
1961   2   1    0.146    0.000    0.124    0.000    0.213    0.000    0.004    0.022    0.022    0.000    1.003    0.636    0.367    0.705    0.300    0.013    0.287    0.111    0.021    0.155    0.000    0.000    0.000 2892.411  986.306  295.910   18.031    0.041    0.000    0.010    0.000    0.000    0.000    0.000    0.000   58.922
1961   2   2    0.000    0.000    0.000    0.000    0.207    0.000    0.004    0.000    0.000    0.000    0.979    0.631    0.349    1.519    0.546    0.022    0.525    0.304    0.000    0.220    0.000    0.000    0.000 2894.552  987.036  295.455   17.720    0.033    0.000    0.021    0.000    0.000    0.000    0.000    0.000   58.831
1961   2   3    0.000    0.000    0.000    0.000    0.207    0.000    0.000    0.000    0.000    0.000    0.948    0.625    0.324    2.040    0.649    0.050    0.599    0.387    0.004    0.209    0.000    0.000    0.000 2896.656  987.754  294.939   17.389    0.032    0.000    0.028    0.000    0.000    0.000    0.000    0.000   58.735
1961   2   4    0.000    0.000    0.000    0.000    0.203    0.000    0.000    0.000    0.000    0.000    0.926    0.619    0.307    2.377    0.714    0.089    0.625    0.409    0.000    0.215    0.000    0.000    0.000 2898.819  988.492  294.384   17.057    0.031    0.000    0.034    0.000    0.000    0.000    0.000    0.000   58.636
1961   2   5    0.417    0.000    0.361    0.000    0.202    0.000    0.000    0.056    0.056    0.000    0.909    0.614    0.295    3.115    0.961    0.200    0.761    0.482    0.056    0.223    0.000    0.000    0.000 2900.878  989.194  293.986   16.717    0.032    0.000    0.050    0.000    0.000    0.000    0.000    0.000   58.548
1961   2   6    0.417    0.000    0.360    0.000    0.203    0.000    0.000    0.056    0.056    0.000    0.907    0.610    0.296    2.550    0.834    0.139    0.695    0.411    0.056    0.228    0.000    0.000    0.000 2902.989  989.914  293.660   16.435    0.040    0.001    0.040    0.000    0.000    0.000    0.000    0.000   58.467
1961   2   7    0.000    0.000    0.000    0.000    0.204    0.000    0.000    0.000    0.000    0.000    0.899    0.607    0.292    1.129    0.398    0.036    0.362    0.159    0.000    0.202    0.000    0.000    0.000 2905.114  990.638  293.293   16.241    0.034    0.000    0.016    0.000    0.000    0.000    0.000    0.000   58.388
1961   2   8    1.317    0.000    1.260    0.000    0.221    0.000    0.010    0.057    0.057    0.000    0.987    0.611    0.376    0.812    0.399    0.019    0.380    0.111    0.047    0.222    0.000    0.000    0.000 2906.528  991.120  293.726   16.113    0.069    0.001    0.011    0.000    0.000    0.000    0.000    0.000   58.377
1961   2   9    0.517    0.000    0.470    0.000    0.214    0.000    0.015    0.047    0.047    0.000    0.968    0.612    0.357    1.285    0.514    0.042    0.472    0.186    0.042    0.244    0.000    0.000    0.000 2908.526  991.802  293.622   15.964    0.058    0.001    0.017    0.000    0.000    0.000    0.000    0.000   58.320
